,Image path,Directory,Class ID,Class name
1020,CHR/476_CHR_142_GalaxyS7_20170916_142204_31.jpg,CHR,2,_Quercus rubra_
9337,BOP/474_BOP_75_GalaxyS5_20170607_154553_9.jpg,BOP,1,_Betula papyrifera_
22364,MEL/875_MEL_94_GalaxyS5_20170706_121820_12.jpg,MEL,12,_Larix laricina_
6808,BOJ/460_BOJ_89_GalaxyS5_20170607_144947_14.jpg,BOJ,0,_Betula alleghaniensis_
7128,PRU/397_PRU_77_Nexus 5_20170906_091738_7.jpg,PRU,20,_Tsuga canadensis_
11369,ERR/568_ERR_117_GalaxyS5_20170607_141032_47.jpg,ERR,8,_Acer rubrum_
10077,EPB/693_EPB_89_GalaxyS5_20170712_123441_15.jpg,EPB,3,_Picea glauca_
20475,EPO/116_EPO_62_Nexus 5_20170817_121032_11.jpg,EPO,5,_Picea abies_
3673,FRA/606_FRA_145_GalaxyS7_20170607_151641_29.jpg,FRA,10,_Fraxinus americana_
8648,BOP/33_BOP_89_Nexus 5_20170608_091516_2.jpg,BOP,1,_Betula papyrifera_
9856,EPB/689_EPB_67_GalaxyS5_20170712_122809_12.jpg,EPB,3,_Picea glauca_
6833,BOJ/459_BOJ_57_GalaxyS5_20170607_141946_33.jpg,BOJ,0,_Betula alleghaniensis_
12846,ORA/884_ORA_100_GalaxyS5_20170615_121152_48.jpg,ORA,13,_Ulmus americana_
10530,ERR/545_ERR_36_GalaxyS7_20170922_123004_24.jpg,ERR,8,_Acer rubrum_
6467,BOJ/25_BOJ_85_Nexus 5_20170615_135223_34.jpg,BOJ,0,_Betula alleghaniensis_
12750,ORA/630_ORA_63_GalaxyS7_20170607_142146_24.jpg,ORA,13,_Ulmus americana_
10198,EPB/690_EPB_93_GalaxyS5_20170712_123026_4.jpg,EPB,3,_Picea glauca_
16590,PET/931_PET_108_GalaxyS5_20170712_110447_11.jpg,PET,16,_Populus tremuloides_
15215,PIB/322_PIB_120_Nexus 5_20170615_123821_10.jpg,PIB,17,_Pinus strobus_
16105,PET/962_PET_63_GalaxyS5_20170712_115804_15.jpg,PET,16,_Populus tremuloides_
342,CHR/492_CHR_241_GalaxyS7_20170916_154101_8.jpg,CHR,2,_Quercus rubra_
13010,ERS/595_ERS_97_GalaxyS5_20170607_135413_34.jpg,ERS,9,_Acer saccharum_
5081,SAB/999_SAB_76_GalaxyS5_20170622_102352_12.jpg,SAB,21,_Abies balsamea_
22325,MEL/810_MEL_159_GalaxyS5_20170706_102041_8.jpg,MEL,12,_Larix laricina_
21438,THO/637_THO_93_GalaxyS5_20170607_141656_19.jpg,THO,22,_Thuja occidentalis_
23392,MEL/855_MEL_93_GalaxyS5_20170706_114214_16.jpg,MEL,12,_Larix laricina_
20598,EPO/135_EPO_114_Nexus 5_20170921_152635_6.jpg,EPO,5,_Picea abies_
10523,ERR/573_ERR_39_GalaxyS5_20170607_152857_8.jpg,ERR,8,_Acer rubrum_
2783,PIR/374_PIR_98_Nexus 5_20170817_114426_7.jpg,PIR,19,_Pinus resinosa_
15824,PIB/324_PIB_108_Nexus 5_20170615_124212_15.jpg,PIB,17,_Pinus strobus_
5577,SAB/423_SAB_47_Nexus 5_20170615_132503_2.jpg,SAB,21,_Abies balsamea_
14619,ERS/222_ERS_122_Nexus 5_20170804_093229_8.jpg,ERS,9,_Acer saccharum_
17300,EPN/728_EPN_89_GalaxyS5_20170622_112256_5.jpg,EPN,4,_Picea mariana_
1276,CHR/533_CHR_121_GalaxyS7_20170607_150526_25.jpg,CHR,2,_Quercus rubra_
23272,MEL/818_MEL_68_GalaxyS5_20170706_103144_6.jpg,MEL,12,_Larix laricina_
15731,PIB/315_PIB_126_Nexus 5_20170608_093123_35.jpg,PIB,17,_Pinus strobus_
1343,CHR/81_CHR_87_Nexus 5_20170906_105637_7.jpg,CHR,2,_Quercus rubra_
23108,MEL/870_MEL_115_GalaxyS5_20170706_120931_6.jpg,MEL,12,_Larix laricina_
10588,ERR/761_ERR_95_GalaxyS5_20170615_111207_5.jpg,ERR,8,_Acer rubrum_
7839,PRU/381_PRU_80_Nexus 5_20170608_092917_5.jpg,PRU,20,_Tsuga canadensis_
3069,PIR/632_PIR_92_GalaxyS5_20170607_143108_13.jpg,PIR,19,_Pinus resinosa_
16950,PET/938_PET_88_GalaxyS5_20170712_112243_15.jpg,PET,16,_Populus tremuloides_
21325,THO/454_THO_60_Nexus 5_20170810_103929_8.jpg,THO,22,_Thuja occidentalis_
8335,OSV/313_OSV_52_Nexus 5_20170906_105241_18.jpg,OSV,14,_Ostrya virginiana_
17565,EPN/734_EPN_87_GalaxyS5_20170622_114359_9.jpg,EPN,4,_Picea mariana_
2948,PIR/352_PIR_97_Nexus 5_20170817_100053_11.jpg,PIR,19,_Pinus resinosa_
2081,CHR/56_CHR_67_Nexus 5_20170906_093842_8.jpg,CHR,2,_Quercus rubra_
22390,MEL/813_MEL_98_GalaxyS5_20170706_102458_2.jpg,MEL,12,_Larix laricina_
1605,CHR/62_CHR_86_Nexus 5_20170906_095927_12.jpg,CHR,2,_Quercus rubra_
11727,ERR/191_ERR_85_Nexus 5_20170804_092827_4.jpg,ERR,8,_Acer rubrum_
21337,THO/435_THO_109_Nexus 5_20170810_101318_4.jpg,THO,22,_Thuja occidentalis_
17581,EPN/704_EPN_105_GalaxyS5_20170622_101835_7.jpg,EPN,4,_Picea mariana_
9924,EPB/97_EPB_88_Nexus 5_20170817_112520_12.jpg,EPB,3,_Picea glauca_
2868,PIR/358_PIR_88_Nexus 5_20170817_110336_9.jpg,PIR,19,_Pinus resinosa_
20040,EPO/153_EPO_86_Nexus 5_20170921_155056_15.jpg,EPO,5,_Picea abies_
22010,MEL/819_MEL_65_GalaxyS5_20170706_103426_13.jpg,MEL,12,_Larix laricina_
7993,OSV/895_OSV_58_GalaxyS5_20170713_115259_16.jpg,OSV,14,_Ostrya virginiana_
17659,EPN/705_EPN_73_GalaxyS5_20170622_102446_4.jpg,EPN,4,_Picea mariana_
15523,PIB/971_PIB_88_GalaxyS5_20170713_101614_12.jpg,PIB,17,_Pinus strobus_
13050,ERS/777_ERS_73_GalaxyS5_20170713_102904_2.jpg,ERS,9,_Acer saccharum_
17144,EPN/733_EPN_115_GalaxyS5_20170622_114207_9.jpg,EPN,4,_Picea mariana_
18601,EPR/187_EPR_94_Nexus 5_20170608_104542_8.jpg,EPR,6,_Picea rubens_
8590,BOP/466_BOP_52_GalaxyS5_20170607_142711_14.jpg,BOP,1,_Betula papyrifera_
7747,PRU/977_PRU_99_GalaxyS5_20170713_111129_15.jpg,PRU,20,_Tsuga canadensis_
16156,PET/922_PET_105_GalaxyS5_20170712_104635_14.jpg,PET,16,_Populus tremuloides_
15126,PIB/331_PIB_88_Nexus 5_20170615_125220_5.jpg,PIB,17,_Pinus strobus_
3849,FRA/251_FRA_121_Nexus 5_20170804_100500_8.jpg,FRA,10,_Fraxinus americana_
22407,MEL/832_MEL_78_GalaxyS5_20170706_105615_15.jpg,MEL,12,_Larix laricina_
6457,BOJ/650_BOJ_86_GalaxyS5_20170622_092640_12.jpg,BOJ,0,_Betula alleghaniensis_
15355,PIB/968_PIB_95_GalaxyS5_20170615_131355_25.jpg,PIB,17,_Pinus strobus_
15197,PIB/342_PIB_221_Nexus 5_20170804_105953_11.jpg,PIB,17,_Pinus strobus_
7917,PRU/410_PRU_95_Nexus 5_20170906_093526_4.jpg,PRU,20,_Tsuga canadensis_
18409,EPR/189_EPR_121_Nexus 5_20170615_135955_20.jpg,EPR,6,_Picea rubens_
3988,FRA/262_FRA_85_Nexus 5_20170804_102811_10.jpg,FRA,10,_Fraxinus americana_
5352,SAB/426_SAB_94_Nexus 5_20170615_135833_3.jpg,SAB,21,_Abies balsamea_
18699,HEG/804_HEG_50_GalaxyS5_20170713_112843_17.jpg,HEG,11,_Fagus grandifolia_
1802,CHR/491_CHR_109_GalaxyS7_20170916_153547_12.jpg,CHR,2,_Quercus rubra_
15935,PID/348_PID_76_Nexus 5_20170817_103335_17.jpg,PID,18,_Pinus rigida_
13919,ERS/777_ERS_73_GalaxyS5_20170713_102904_17.jpg,ERS,9,_Acer saccharum_
12762,ORA/288_ORA_76_Nexus 5_20170810_104740_11.jpg,ORA,13,_Ulmus americana_
9361,BOP/467_BOP_65_GalaxyS7_20170607_144221_8.jpg,BOP,1,_Betula papyrifera_
2737,PIR/632_PIR_92_GalaxyS7_20170607_143016_32.jpg,PIR,19,_Pinus resinosa_
7503,PRU/392_PRU_113_Nexus 5_20170906_091144_10.jpg,PRU,20,_Tsuga canadensis_
13928,ERS/773_ERS_85_GalaxyS5_20170615_114042_30.jpg,ERS,9,_Acer saccharum_
16277,PET/932_PET_80_GalaxyS5_20170712_110606_21.jpg,PET,16,_Populus tremuloides_
22805,MEL/876_MEL_134_GalaxyS5_20170706_122009_33.jpg,MEL,12,_Larix laricina_
20025,EPO/129_EPO_117_Nexus 5_20170921_152001_19.jpg,EPO,5,_Picea abies_
11669,ERR/568_ERR_117_GalaxyS5_20170607_141032_56.jpg,ERR,8,_Acer rubrum_
16414,PET/929_PET_85_GalaxyS5_20170712_110127_9.jpg,PET,16,_Populus tremuloides_
7509,PRU/399_PRU_76_Nexus 5_20170906_091929_17.jpg,PRU,20,_Tsuga canadensis_
12083,ERR/764_ERR_61_GalaxyS5_20170615_112758_29.jpg,ERR,8,_Acer rubrum_
8377,OSV/896_OSV_49_GalaxyS5_20170713_115524_2.jpg,OSV,14,_Ostrya virginiana_
1923,CHR/62_CHR_86_Nexus 5_20170906_095927_9.jpg,CHR,2,_Quercus rubra_
20887,ERB/541_ERB_70_GalaxyS5_20170607_151651_30.jpg,ERB,7,_Acer platanoides_
1609,CHR/79_CHR_127_Nexus 5_20170906_101333_12.jpg,CHR,2,_Quercus rubra_
4655,FRA/268_FRA_74_Nexus 5_20170804_110241_11.jpg,FRA,10,_Fraxinus americana_
9102,BOP/470_BOP_63_GalaxyS5_20170607_153229_7.jpg,BOP,1,_Betula papyrifera_
10500,ERR/764_ERR_61_GalaxyS5_20170615_112758_18.jpg,ERR,8,_Acer rubrum_
16834,PET/932_PET_80_GalaxyS5_20170712_110606_2.jpg,PET,16,_Populus tremuloides_
17953,EPR/174_EPR_70_Nexus 5_20170608_094525_7.jpg,EPR,6,_Picea rubens_
14020,ERS/595_ERS_97_GalaxyS5_20170607_135413_48.jpg,ERS,9,_Acer saccharum_
12707,ORA/882_ORA_85_GalaxyS5_20170712_113238_40.jpg,ORA,13,_Ulmus americana_
2744,PIR/359_PIR_102_Nexus 5_20170817_111807_2.jpg,PIR,19,_Pinus resinosa_
6704,BOJ/460_BOJ_89_GalaxyS7_20170607_144926_59.jpg,BOJ,0,_Betula alleghaniensis_
21194,THO/428_THO_48_Nexus 5_20170615_122838_30.jpg,THO,22,_Thuja occidentalis_
8602,BOP/472_BOP_48_GalaxyS7_20170607_153902_16.jpg,BOP,1,_Betula papyrifera_
16952,PET/944_PET_69_GalaxyS5_20170712_112951_14.jpg,PET,16,_Populus tremuloides_
1486,CHR/531_CHR_111_GalaxyS5_20170607_144448_42.jpg,CHR,2,_Quercus rubra_
13294,ERS/589_ERS_28_GalaxyS7_20170920_170726_4.jpg,ERS,9,_Acer saccharum_
12532,ORA/629_ORA_255_GalaxyS5_20170607_140656_28.jpg,ORA,13,_Ulmus americana_
18682,HEG/615_HEG_81_GalaxyS7_20170916_155946_5.jpg,HEG,11,_Fagus grandifolia_
14298,ERS/776_ERS_116_GalaxyS5_20170713_102317_20.jpg,ERS,9,_Acer saccharum_
16959,PET/942_PET_75_GalaxyS5_20170712_112743_6.jpg,PET,16,_Populus tremuloides_
12472,ORA/630_ORA_63_GalaxyS5_20170607_142209_23.jpg,ORA,13,_Ulmus americana_
15168,PIB/969_PIB_107_GalaxyS5_20170615_131601_9.jpg,PIB,17,_Pinus strobus_
13212,ERS/587_ERS_89_GalaxyS7_20170920_170203_34.jpg,ERS,9,_Acer saccharum_
6569,BOJ/25_BOJ_85_Nexus 5_20170615_135223_24.jpg,BOJ,0,_Betula alleghaniensis_
8614,BOP/468_BOP_60_GalaxyS5_20170607_145220_12.jpg,BOP,1,_Betula papyrifera_
15780,PIB/319_PIB_90_Nexus 5_20170615_123306_15.jpg,PIB,17,_Pinus strobus_
18752,HEG/611_HEG_71_GalaxyS7_20170916_153821_8.jpg,HEG,11,_Fagus grandifolia_
23438,MEL/879_MEL_124_GalaxyS5_20170706_123119_2.jpg,MEL,12,_Larix laricina_
178,CHR/484_CHR_201_GalaxyS7_20170916_150524_37.jpg,CHR,2,_Quercus rubra_
8462,OSV/903_OSV_52_GalaxyS5_20170713_122945_13.jpg,OSV,14,_Ostrya virginiana_
78,CHR/487_CHR_61_GalaxyS7_20170916_152534_7.jpg,CHR,2,_Quercus rubra_
8144,OSV/902_OSV_40_GalaxyS5_20170713_122813_9.jpg,OSV,14,_Ostrya virginiana_
13165,ERS/772_ERS_117_GalaxyS5_20170615_113648_16.jpg,ERS,9,_Acer saccharum_
21176,THO/432_THO_54_Nexus 5_20170615_135113_2.jpg,THO,22,_Thuja occidentalis_
12003,ERR/547_ERR_124_GalaxyS7_20170922_123531_24.jpg,ERR,8,_Acer rubrum_
64,CHR/41_CHR_83_GalaxyS5_20170607_134920_39.jpg,CHR,2,_Quercus rubra_
12555,ORA/629_ORA_255_GalaxyS5_20170607_140656_16.jpg,ORA,13,_Ulmus americana_
3769,FRA/603_FRA_80_GalaxyS5_20170607_145903_21.jpg,FRA,10,_Fraxinus americana_
18656,EPR/750_EPR_121_GalaxyS5_20170607_153625_12.jpg,EPR,6,_Picea rubens_
11099,ERR/570_ERR_112_GalaxyS7_20170607_151437_8.jpg,ERR,8,_Acer rubrum_
18985,HEG/803_HEG_68_GalaxyS5_20170713_111813_24.jpg,HEG,11,_Fagus grandifolia_
19762,EPO/125_EPO_116_Nexus 5_20170921_151522_12.jpg,EPO,5,_Picea abies_
18641,EPR/751_EPR_98_GalaxyS5_20170607_154932_9.jpg,EPR,6,_Picea rubens_
3593,FRA/791_FRA_124_GalaxyS5_20170713_103241_9.jpg,FRA,10,_Fraxinus americana_
11474,ERR/568_ERR_117_GalaxyS5_20170607_141032_50.jpg,ERR,8,_Acer rubrum_
15310,PIB/337_PIB_137_Nexus 5_20170615_132622_11.jpg,PIB,17,_Pinus strobus_
3361,FRA/16_FRA_150_Lumix_20170804_094802_4.jpg,FRA,10,_Fraxinus americana_
21369,THO/635_THO_77_GalaxyS7_20170607_141303_8.jpg,THO,22,_Thuja occidentalis_
5174,SAB/1001_SAB_76_GalaxyS5_20170622_104601_8.jpg,SAB,21,_Abies balsamea_
4130,FRA/602_FRA_59_GalaxyS5_20170607_144712_5.jpg,FRA,10,_Fraxinus americana_
12362,ORA/628_ORA_133_GalaxyS7_20170607_134623_25.jpg,ORA,13,_Ulmus americana_
12163,ORA/627_ORA_151_GalaxyS7_20170607_134357_26.jpg,ORA,13,_Ulmus americana_
14887,PIB/335_PIB_59_Nexus 5_20170615_132024_8.jpg,PIB,17,_Pinus strobus_
3448,FRA/250_FRA_144_Nexus 5_20170804_100422_4.jpg,FRA,10,_Fraxinus americana_
2149,CHR/44_CHR_140_Nexus 5_20170608_093912_21.jpg,CHR,2,_Quercus rubra_
7675,PRU/386_PRU_173_Nexus 5_20170608_100544_8.jpg,PRU,20,_Tsuga canadensis_
21043,THO/453_THO_90_Nexus 5_20170810_103824_7.jpg,THO,22,_Thuja occidentalis_
8875,BOP/466_BOP_52_GalaxyS5_20170607_142711_10.jpg,BOP,1,_Betula papyrifera_
2768,PIR/360_PIR_103_Nexus 5_20170817_111914_4.jpg,PIR,19,_Pinus resinosa_
8267,OSV/303_OSV_61_Nexus 5_20170804_101215_17.jpg,OSV,14,_Ostrya virginiana_
893,CHR/527_CHR_124_GalaxyS7_20170918_115947_9.jpg,CHR,2,_Quercus rubra_
15458,PIB/326_PIB_85_Nexus 5_20170615_124520_37.jpg,PIB,17,_Pinus strobus_
4258,FRA/599_FRA_121_GalaxyS7_20170607_140202_47.jpg,FRA,10,_Fraxinus americana_
23443,MEL/827_MEL_76_GalaxyS5_20170706_104740_4.jpg,MEL,12,_Larix laricina_
11447,ERR/569_ERR_91_GalaxyS5_20170607_142443_18.jpg,ERR,8,_Acer rubrum_
3396,FRA/15_FRA_86_Lumix_20170804_094719_4.jpg,FRA,10,_Fraxinus americana_
9296,BOP/468_BOP_60_GalaxyS5_20170607_145220_53.jpg,BOP,1,_Betula papyrifera_
9411,BOP/39_BOP_79_Nexus 5_20170906_105806_18.jpg,BOP,1,_Betula papyrifera_
1529,CHR/519_CHR_94_GalaxyS7_20170916_181706_11.jpg,CHR,2,_Quercus rubra_
3419,FRA/272_FRA_67_Nexus 5_20170906_105914_7.jpg,FRA,10,_Fraxinus americana_
6847,BOJ/659_BOJ_42_GalaxyS5_20170622_114545_15.jpg,BOJ,0,_Betula alleghaniensis_
8646,BOP/470_BOP_63_GalaxyS7_20170607_153015_38.jpg,BOP,1,_Betula papyrifera_
6504,BOJ/646_BOJ_73_GalaxyS5_20170615_115156_23.jpg,BOJ,0,_Betula alleghaniensis_
20457,EPO/159_EPO_61_Nexus 5_20170922_100408_8.jpg,EPO,5,_Picea abies_
12746,ORA/885_ORA_106_GalaxyS5_20170712_103027_18.jpg,ORA,13,_Ulmus americana_
21842,MEL/872_MEL_75_GalaxyS5_20170706_121238_25.jpg,MEL,12,_Larix laricina_
14312,ERS/598_ERS_71_GalaxyS7_20170607_151119_23.jpg,ERS,9,_Acer saccharum_
21470,THO/452_THO_61_Nexus 5_20170810_103710_13.jpg,THO,22,_Thuja occidentalis_
317,CHR/514_CHR_101_GalaxyS7_20170916_170647_7.jpg,CHR,2,_Quercus rubra_
9210,BOP/467_BOP_65_GalaxyS7_20170607_144221_49.jpg,BOP,1,_Betula papyrifera_
2789,PIR/362_PIR_97_Nexus 5_20170817_112057_7.jpg,PIR,19,_Pinus resinosa_
11521,ERR/569_ERR_91_GalaxyS7_20170607_142426_37.jpg,ERR,8,_Acer rubrum_
11688,ERR/572_ERR_66_GalaxyS7_20170607_152525_26.jpg,ERR,8,_Acer rubrum_
20963,THO/438_THO_126_Nexus 5_20170810_101818_8.jpg,THO,22,_Thuja occidentalis_
21321,THO/444_THO_90_Nexus 5_20170810_103023_9.jpg,THO,22,_Thuja occidentalis_
18947,HEG/623_HEG_86_GalaxyS7_20170916_180146_13.jpg,HEG,11,_Fagus grandifolia_
21600,THO/453_THO_90_Nexus 5_20170810_103824_13.jpg,THO,22,_Thuja occidentalis_
2697,CHR/507_CHR_81_GalaxyS7_20170916_164911_5.jpg,CHR,2,_Quercus rubra_
15402,PIB/341_PIB_123_Nexus 5_20170615_135609_13.jpg,PIB,17,_Pinus strobus_
2545,CHR/680_CHR_147_GalaxyS5_20170713_105943_7.jpg,CHR,2,_Quercus rubra_
22082,MEL/810_MEL_159_GalaxyS5_20170706_102041_23.jpg,MEL,12,_Larix laricina_
21375,THO/452_THO_61_Nexus 5_20170810_103710_6.jpg,THO,22,_Thuja occidentalis_
17294,EPN/703_EPN_70_GalaxyS5_20170622_101740_18.jpg,EPN,4,_Picea mariana_
8869,BOP/40_BOP_62_Nexus 5_20170906_110024_16.jpg,BOP,1,_Betula papyrifera_
9845,BOP/469_BOP_75_GalaxyS7_20170607_150200_4.jpg,BOP,1,_Betula papyrifera_
14412,ERS/575_ERS_81_GalaxyS7_20170920_162616_20.jpg,ERS,9,_Acer saccharum_
1637,CHR/65_CHR_150_Nexus 5_20170906_100148_16.jpg,CHR,2,_Quercus rubra_
19865,EPO/741_EPO_95_GalaxyS5_20170615_101038_3.jpg,EPO,5,_Picea abies_
22592,MEL/842_MEL_75_GalaxyS5_20170706_111314_20.jpg,MEL,12,_Larix laricina_
753,CHR/43_CHR_94_Nexus 5_20170608_093358_3.jpg,CHR,2,_Quercus rubra_
164,CHR/80_CHR_62_Nexus 5_20170906_105412_17.jpg,CHR,2,_Quercus rubra_
14974,PIB/340_PIB_119_Nexus 5_20170615_135514_17.jpg,PIB,17,_Pinus strobus_
8115,OSV/304_OSV_94_Nexus 5_20170810_121919_6.jpg,OSV,14,_Ostrya virginiana_
10824,ERR/761_ERR_95_GalaxyS5_20170615_111207_2.jpg,ERR,8,_Acer rubrum_
382,CHR/675_CHR_96_GalaxyS5_20170615_104301_21.jpg,CHR,2,_Quercus rubra_
23001,MEL/811_MEL_80_GalaxyS5_20170706_102305_17.jpg,MEL,12,_Larix laricina_
8700,BOP/468_BOP_60_GalaxyS5_20170607_145220_11.jpg,BOP,1,_Betula papyrifera_
11439,ERR/759_ERR_62_GalaxyS5_20170615_110012_20.jpg,ERR,8,_Acer rubrum_
18630,EPR/189_EPR_121_Nexus 5_20170615_135955_2.jpg,EPR,6,_Picea rubens_
16197,PET/962_PET_63_GalaxyS5_20170712_115804_3.jpg,PET,16,_Populus tremuloides_
21977,MEL/821_MEL_55_GalaxyS5_20170706_103653_16.jpg,MEL,12,_Larix laricina_
17288,EPN/706_EPN_80_GalaxyS5_20170622_102758_8.jpg,EPN,4,_Picea mariana_
19229,HEG/617_HEG_76_GalaxyS7_20170916_160358_12.jpg,HEG,11,_Fagus grandifolia_
5420,SAB/414_SAB_84_Nexus 5_20170608_103005_17.jpg,SAB,21,_Abies balsamea_
21106,THO/635_THO_77_GalaxyS5_20170607_141433_4.jpg,THO,22,_Thuja occidentalis_
21137,THO/441_THO_108_Nexus 5_20170810_102111_4.jpg,THO,22,_Thuja occidentalis_
18394,EPR/752_EPR_89_GalaxyS5_20170615_112241_17.jpg,EPR,6,_Picea rubens_
11394,ERR/565_ERR_53_GalaxyS7_20170922_132021_19.jpg,ERR,8,_Acer rubrum_
19386,HEG/285_HEG_90_Nexus 5_20170906_103913_5.jpg,HEG,11,_Fagus grandifolia_
4808,SAB/982_SAB_48_GalaxyS5_20170615_131220_5.jpg,SAB,21,_Abies balsamea_
18555,EPR/182_EPR_79_Nexus 5_20170608_102808_2.jpg,EPR,6,_Picea rubens_
1477,CHR/530_CHR_75_GalaxyS7_20170607_135958_22.jpg,CHR,2,_Quercus rubra_
908,CHR/532_CHR_95_GalaxyS7_20170607_145740_24.jpg,CHR,2,_Quercus rubra_
3538,FRA/607_FRA_62_GalaxyS7_20170607_152237_2.jpg,FRA,10,_Fraxinus americana_
16591,PET/911_PET_110_GalaxyS5_20170712_102054_17.jpg,PET,16,_Populus tremuloides_
10051,EPB/90_EPB_73_Nexus 5_20170817_111119_15.jpg,EPB,3,_Picea glauca_
20185,EPO/742_EPO_104_GalaxyS5_20170615_101146_11.jpg,EPO,5,_Picea abies_
8093,OSV/897_OSV_60_GalaxyS5_20170713_120136_13.jpg,OSV,14,_Ostrya virginiana_
15320,PIB/333_PIB_123_Nexus 5_20170615_130021_26.jpg,PIB,17,_Pinus strobus_
13300,ERS/241_ERS_79_Nexus 5_20170810_104348_2.jpg,ERS,9,_Acer saccharum_
10605,ERR/764_ERR_61_GalaxyS5_20170615_112758_26.jpg,ERR,8,_Acer rubrum_
4397,FRA/605_FRA_104_GalaxyS5_20170607_151456_16.jpg,FRA,10,_Fraxinus americana_
10699,ERR/758_ERR_88_GalaxyS5_20170615_105834_5.jpg,ERR,8,_Acer rubrum_
12827,ORA/883_ORA_101_GalaxyS5_20170615_110806_9.jpg,ORA,13,_Ulmus americana_
11466,ERR/573_ERR_39_GalaxyS5_20170607_152857_18.jpg,ERR,8,_Acer rubrum_
16566,PET/927_PET_109_GalaxyS5_20170712_105845_14.jpg,PET,16,_Populus tremuloides_
19613,EPO/744_EPO_73_GalaxyS5_20170615_101457_15.jpg,EPO,5,_Picea abies_
8991,BOP/470_BOP_63_GalaxyS5_20170607_153229_3.jpg,BOP,1,_Betula papyrifera_
5824,BOJ/461_BOJ_53_GalaxyS5_20170607_145406_49.jpg,BOJ,0,_Betula alleghaniensis_
6215,BOJ/640_BOJ_84_GalaxyS5_20170615_104556_21.jpg,BOJ,0,_Betula alleghaniensis_
13461,ERS/579_ERS_107_GalaxyS7_20170920_163900_24.jpg,ERS,9,_Acer saccharum_
7707,PRU/378_PRU_116_GalaxyS7_20170607_155745_25.jpg,PRU,20,_Tsuga canadensis_
9399,BOP/467_BOP_65_GalaxyS5_20170607_144013_32.jpg,BOP,1,_Betula papyrifera_
1526,CHR/67_CHR_54_Nexus 5_20170906_100340_11.jpg,CHR,2,_Quercus rubra_
250,CHR/74_CHR_96_Nexus 5_20170906_100932_5.jpg,CHR,2,_Quercus rubra_
12360,ORA/630_ORA_63_GalaxyS5_20170607_142209_18.jpg,ORA,13,_Ulmus americana_
18459,EPR/539_EPR_83_GalaxyS5_20170607_153802_21.jpg,EPR,6,_Picea rubens_
4408,FRA/264_FRA_68_Nexus 5_20170804_103215_6.jpg,FRA,10,_Fraxinus americana_
13052,ERS/596_ERS_214_GalaxyS5_20170607_135644_56.jpg,ERS,9,_Acer saccharum_
9616,BOP/471_BOP_63_GalaxyS7_20170607_153803_2.jpg,BOP,1,_Betula papyrifera_
20049,EPO/748_EPO_123_GalaxyS5_20170615_102003_13.jpg,EPO,5,_Picea abies_
20658,EPO/143_EPO_117_Nexus 5_20170921_154207_3.jpg,EPO,5,_Picea abies_
9453,BOP/466_BOP_52_GalaxyS5_20170607_142711_52.jpg,BOP,1,_Betula papyrifera_
21548,THO/454_THO_60_Nexus 5_20170810_103929_11.jpg,THO,22,_Thuja occidentalis_
11017,ERR/559_ERR_130_GalaxyS7_20170922_130337_5.jpg,ERR,8,_Acer rubrum_
18095,EPR/539_EPR_83_GalaxyS7_20170607_153519_27.jpg,EPR,6,_Picea rubens_
13996,ERS/217_ERS_77_Nexus 5_20170804_092142_4.jpg,ERS,9,_Acer saccharum_
14591,ERS/597_ERS_150_GalaxyS5_20170607_150606_14.jpg,ERS,9,_Acer saccharum_
22793,MEL/874_MEL_92_GalaxyS5_20170706_121617_29.jpg,MEL,12,_Larix laricina_
2775,PIR/357_PIR_112_Nexus 5_20170817_110218_18.jpg,PIR,19,_Pinus resinosa_
17222,EPN/701_EPN_105_GalaxyS5_20170622_101302_5.jpg,EPN,4,_Picea mariana_
15017,PIB/972_PIB_135_GalaxyS5_20170713_110952_16.jpg,PIB,17,_Pinus strobus_
10060,EPB/685_EPB_62_GalaxyS5_20170712_122435_13.jpg,EPB,3,_Picea glauca_
16686,PET/960_PET_74_GalaxyS5_20170712_115451_10.jpg,PET,16,_Populus tremuloides_
12338,ORA/627_ORA_151_GalaxyS7_20170607_134357_51.jpg,ORA,13,_Ulmus americana_
6127,BOJ/640_BOJ_84_GalaxyS5_20170615_104556_18.jpg,BOJ,0,_Betula alleghaniensis_
13347,ERS/596_ERS_214_GalaxyS7_20170607_135637_22.jpg,ERS,9,_Acer saccharum_
14750,ERS/588_ERS_86_GalaxyS7_20170920_170455_13.jpg,ERS,9,_Acer saccharum_
16500,PET/927_PET_109_GalaxyS5_20170712_105845_18.jpg,PET,16,_Populus tremuloides_
20575,EPO/749_EPO_119_GalaxyS5_20170615_102134_18.jpg,EPO,5,_Picea abies_
1595,CHR/42_CHR_153_Nexus 5_20170608_090354_33.jpg,CHR,2,_Quercus rubra_
1409,CHR/527_CHR_124_GalaxyS7_20170918_115947_3.jpg,CHR,2,_Quercus rubra_
22050,MEL/844_MEL_70_GalaxyS5_20170706_111702_26.jpg,MEL,12,_Larix laricina_
4570,FRA/608_FRA_49_GalaxyS5_20170607_152502_17.jpg,FRA,10,_Fraxinus americana_
15913,PID/345_PID_165_Nexus 5_20170817_100536_11.jpg,PID,18,_Pinus rigida_
11774,ERR/573_ERR_39_GalaxyS7_20170607_152647_16.jpg,ERR,8,_Acer rubrum_
20492,EPO/162_EPO_59_Nexus 5_20170922_100940_16.jpg,EPO,5,_Picea abies_
